EDDN,Furth,Germany,Europe,49.498700,11.066897,
EDVE,Gardelegen,Germany,Europe,52.319167,10.556111,
LOWI,Garmisch Partenkirchen,Germany,Europe,47.260219,11.343964,
ETNG,Geilenkirchen,Germany,Europe,50.960817,6.042422,
ETOU,Geisenheim,Germany,Europe,50.049819,8.325397,
ETSI,Gelbelsee,Germany,Europe,48.715667,11.534000,
EDDT,Genthin,Germany,Europe,52.559686,13.287711,
EDAC,Gera Leumnitz,Germany,Europe,50.981817,12.506361,
ETHN,Giebelstadt,Germany,Europe,49.391833,9.958167,
EDDF,Giessen,Germany,Europe,50.026421,8.543125,
EDDC,Goerlitz,Germany,Europe,51.132767,13.767161,
EDVK,Goettingen,Germany,Europe,51.408394,9.377631,
ETNL,Goldberg,Germany,Europe,53.918167,12.278333,
EDDS,Goppingen,Germany,Europe,48.689878,9.221964,
ETIC,Grafenwoehr,Germany,Europe,49.698686,11.940175,
EDAH,Greifswald,Germany,Europe,53.878706,14.152347,
EPSC,Gruenow,Germany,Europe,53.584731,14.902206,
ETUO,Guetersloh,Germany,Europe,51.922833,8.306333,
EDFH,Hahn,Germany,Europe,49.948672,7.263892,
EDDP,Halle Kroellwitz,Germany,Europe,51.432447,12.241633,
EDDH,Hamburg Airport,Germany,Europe,53.630389,9.988228,
EDHI,Hamburg Finkenwerder,Germany,Europe,53.535886,9.837025,
EDDF,Hanau,Germany,Europe,50.026421,8.543125,
EDDV,Hannover,Germany,Europe,52.461056,9.685078,
ETSN,Harburg,Germany,Europe,48.711000,11.211500,
EDDE,Harzgerode,Germany,Europe,50.979811,10.958106,
ETMN,Helgoland,Germany,Europe,53.767667,8.658500,
ETMN,Helgoland Island,Germany,Europe,53.767667,8.658500,
EDAH,Heringsdorf,Germany,Europe,53.878706,14.152347,
EDDV,Hildesheim,Germany,Europe,52.461056,9.685078,
EDQM,Hof,Germany,Europe,50.288836,11.854919,
EDQM,Hof Plauen,Germany,Europe,50.288836,11.854919,
ETIH,Hohenfels,Germany,Europe,49.218056,11.836111,
ETNH,Hohn,Germany,Europe,54.312167,9.538167,
ETSH,Holzdorf,Germany,Europe,51.767833,13.167667,
ETHE,Hopsten,Germany,Europe,52.291167,7.387000,
ETNS,Husum,Germany,Europe,54.459333,9.516333,
EDFH,Idar Oberstein,Germany,Europe,49.948672,7.263892,
ETSI,Ingolstadt,Germany,Europe,48.715667,11.534000,
ETNH,Itzehoe,Germany,Europe,54.312167,9.538167,
ETNJ,Jever,Germany,Europe,53.533500,7.888667,
EDDE,Kaltennordheim,Germany,Europe,50.979811,10.958106,
LFST,Karlsruhe,Germany,Europe,48.538319,7.628233,
EDVK,Kassel,Germany,Europe,51.408394,9.377631,
EDVK,Kassel Calden,Germany,Europe,51.408394,9.377631,
ETNH,Kiel-Holtenau,Germany,Europe,54.312167,9.538167,
EDDK,Koeln,Germany,Europe,50.865917,7.142744,
EDVK,Koeterberg,Germany,Europe,51.408394,9.377631,
EDNY,Konstanz,Germany,Europe,47.671317,9.511486,
ETIH,Kuemmersruck,Germany,Europe,49.218056,11.836111,
EDDT,Kyritz,Germany,Europe,52.559686,13.287711,
ETNL,Laage,Germany,Europe,53.918167,12.278333,
EDLV,Laarbruch,Germany,Europe,51.602222,6.141944,
EDTL,Lahr,Germany,Europe,48.369300,7.827720,
ETSA,Landsberg,Germany,Europe,48.070500,10.906000,
EDDF,Langen,Germany,Europe,50.026421,8.543125,
ETHL,Laupheim,Germany,Europe,48.220297,9.910019,
ETSL,Lechfeld,Germany,Europe,48.185500,10.861167,
EDDE,Leinefelde,Germany,Europe,50.979811,10.958106,
EDDP,Leipzig,Germany,Europe,51.432447,12.241633,
EDDP,Leipzig Schkeuditz,Germany,Europe,51.432447,12.241633,
EDDW,Lemwerder,Germany,Europe,53.047500,8.786667,
ETMN,Leuchtturm Alte Weser,Germany,Europe,53.767667,8.658500,
ETNS,Leuchtturm Kiel,Germany,Europe,54.459333,9.516333,
EDDC,Lichtenhain Mittelndorf,Germany,Europe,51.132767,13.767161,
EDDB,Lindenberg,Germany,Europe,52.380001,13.522500,
ETHE,Lingen,Germany,Europe,52.291167,7.387000,
EDXW,List,Germany,Europe,54.913250,8.340472,
EDHL,Luebeck Blankensee,Germany,Europe,53.805367,10.719222,
ETHS,Luechow,Germany,Europe,52.919406,10.197528,
EDLW,Luedenscheid,Germany,Europe,51.518314,7.612242,
EDVE,Magdeburg,Germany,Europe,52.319167,10.556111,
EDFM,Mannheim,Germany,Europe,49.472706,8.514264,
EDDB,Manschnow,Germany,Europe,52.380001,13.522500,
LKKV,Marienberg,Germany,Europe,50.202978,12.914983,
EDLW,Marl,Germany,Europe,51.518314,7.612242,
ETNL,Marnitz,Germany,Europe,53.918167,12.278333,
EDDF,Maurice Rose,Germany,Europe,50.026421,8.543125,
EDDE,Meiningen,Germany,Europe,50.979811,10.958106,
ETHL,Memmingen,Germany,Europe,48.220297,9.910019,
ETSB,Mendig,Germany,Europe,50.173833,7.063333,
ETHE,Meppen,Germany,Europe,52.291167,7.387000,
EDLN,Moenchengladbach,Germany,Europe,51.230356,6.504494,
EDLN,Monchengladbach,Germany,Europe,51.230356,6.504494,
EDDS,Muehlacker,Germany,Europe,48.689878,9.221964,
ETSE,Muehldorf,Germany,Europe,48.322333,11.948667,
ETSE,Muenchen,Germany,Europe,48.322333,11.948667,
EDDM,Muenchen Stadt,Germany,Europe,48.353783,11.786086,
EDDG,Muenster,Germany,Europe,52.134642,7.684831,
EDDM,Munich,Germany,Europe,48.353783,11.786086,
ETNU,Neubrandenburg,Germany,Europe,53.602167,13.306000,
ETSN,Neuburg,Germany,Europe,48.711000,11.211500,
ETNU,Neuglobsow,Germany,Europe,53.602167,13.306000,
EDDB,Neuhardenberg,Germany,Europe,52.380001,13.522500,
EDQM,Neuhaus A.R.,Germany,Europe,50.288836,11.854919,
EDDT,Neuruppin,Germany,Europe,52.559686,13.287711,
ETHN,Niederstetten,Germany,Europe,49.391833,9.958167,
ETNN,Noervenich,Germany,Europe,50.831167,6.658167,
ETNT,Norderney,Germany,Europe,53.547833,7.667333,
ETMN,Nordholz,Germany,Europe,53.767667,8.658500,
ETHE,Nordhorn,Germany,Europe,52.291167,7.387000,
ETSB,Nuerburg,Germany,Europe,50.173833,7.063333,
ETSB,Nuerburg Barweiler,Germany,Europe,50.173833,7.063333,
EDDN,Nurnberg,Germany,Europe,49.498700,11.066897,
EDMO,Oberpfaffenhofen,Germany,Europe,48.081364,11.283067,
EDMO,Oberpfaffenhofen,Germany,Europe,48.081364,11.283067,
LOIH,Oberstdorf,Germany,Europe,47.385000,9.700000,
ETHN,Oehringen,Germany,Europe,49.391833,9.958167,
EDDF,Offenbach,Germany,Europe,50.026421,8.543125,
ETNJ,Oldenburg,Germany,Europe,53.533500,7.888667,
EKSB,Olpenitz,Germany,Europe,54.964367,9.791731,
EDDC,Oschatz,Germany,Europe,51.132767,13.767161,
EDDG,Osnabrueck,Germany,Europe,52.134642,7.684831,
EDAC,Osterfeld,Germany,Europe,50.981817,12.506361,
EDLP,Paderborn,Germany,Europe,51.614089,8.616317,
LOWL,Passau,Germany,Europe,48.233219,14.187511,
EDHL,Pelzerhaken,Germany,Europe,53.805367,10.719222,
EDFH,Pferdsfeld,Germany,Europe,49.948672,7.263892,
ETAR,Pirmasens,Germany,Europe,49.436911,7.600283,
EDQM,Plauen,Germany,Europe,50.288836,11.854919,
EDDT,Potsdam,Germany,Europe,52.559686,13.287711,
EDDT,Potsdam Sor,Germany,Europe,52.559686,13.287711,
EDDC,Preschen,Germany,Europe,51.132767,13.767161,
EDAH,Putbus,Germany,Europe,53.878706,14.152347,
EDDH,Quickborn,Germany,Europe,53.630389,9.988228,
ETAR,Ramstein,Germany,Europe,49.436911,7.600283,
ETIH,Regensburg,Germany,Europe,49.218056,11.836111,
ETHE,Rheine Bentlage,Germany,Europe,52.291167,7.387000,
ETNL,Rostock,Germany,Europe,53.918167,12.278333,
ETNL,Rostock Warnemuende,Germany,Europe,53.918167,12.278333,
ETHR,Roth,Germany,Europe,49.217500,11.100167,
ETHF,Rothaargebirge,Germany,Europe,51.114500,9.285833,
EDDR,Saarbruecken,Germany,Europe,49.214553,7.109508,
EDDR,Saarbruecken - Ensheim,Germany,Europe,49.214553,7.109508,
ETMN,Saint Michaelisdonn,Germany,Europe,53.767667,8.658500,
EDQM,Schleiz,Germany,Europe,50.288836,11.854919,
ETNS,Schleswig,Germany,Europe,54.459333,9.516333,
ETNS,Schleswig Jagel,Germany,Europe,54.459333,9.516333,
EDQM,Schmuecke,Germany,Europe,50.288836,11.854919,
ETHN,Schwabisch Hall Army Air Field,Germany,Europe,49.391833,9.958167,
EDHL,Schwerin,Germany,Europe,53.805367,10.719222,
ETAR,Sembach,Germany,Europe,49.436911,7.600283,
ETNJ,Sengwarden,Germany,Europe,53.533500,7.888667,
ETSI,Siegenburg,Germany,Europe,48.715667,11.534000,
ETOU,Siegerland,Germany,Europe,50.049819,8.325397,
ETHS,Soltau,Germany,Europe,52.919406,10.197528,
EDQM,Sonneberg Neufang,Germany,Europe,50.288836,11.854919,
ETAD,Spangdahlem,Germany,Europe,49.972667,6.692500,
EDDS,Stoetten,Germany,Europe,48.689878,9.221964,
ETIH,Straubing,Germany,Europe,49.218056,11.836111,
EDDS,Stuttgart,Germany,Europe,48.689878,9.221964,
EDDS,Stuttgart Echterdingen,Germany,Europe,48.689878,9.221964,
EDDE,Suhl,Germany,Europe,50.979811,10.958106,
ETNL,Teterow,Germany,Europe,53.918167,12.278333,
EDDR,Tholey,Germany,Europe,49.214553,7.109508,
EDFH,Traben Trarbach,Germany,Europe,49.948672,7.263892,
ETAD,Trier Petrisberg,Germany,Europe,49.972667,6.692500,
ETNU,Trollenhagen,Germany,Europe,53.602167,13.306000,
EDAH,Ueckermuende,Germany,Europe,53.878706,14.152347,
EDHI,Uetersen,Germany,Europe,53.535886,9.837025,
ETNT,Ufs Deutsche BUCHT.,Germany,Europe,53.547833,7.667333,
ETMN,Ufs Elbe,Germany,Europe,53.767667,8.658500,
ETHL,Ulm,Germany,Europe,48.220297,9.910019,
EDVE,Ummendorf,Germany,Europe,52.319167,10.556111,
ETHF,Wahlen,Germany,Europe,51.114500,9.285833,
ETNJ,Wangerooge,Germany,Europe,53.533500,7.888667,
ETNJ,Wangerooge,Germany,Europe,53.533500,7.888667,
EDVK,Warburg,Germany,Europe,51.408394,9.377631,
ETNU,Waren,Germany,Europe,53.602167,13.306000,
ETIC,Weiden,Germany,Europe,49.698686,11.940175,
ETSE,Weihenstephan,Germany,Europe,48.322333,11.948667,
EDDE,Weimar,Germany,Europe,50.979811,10.958106,
EDFM,Weinbiet,Germany,Europe,49.472706,8.514264,
ETHR,Weissenburg,Germany,Europe,49.217500,11.100167,
EDVE,Wernigerode,Germany,Europe,52.319167,10.556111,
ETHN,Wertheim,Germany,Europe,49.391833,9.958167,
EDXW,Westerland,Germany,Europe,54.913250,8.340472,
ETOU,Wiesbaden,Germany,Europe,50.049819,8.325397,
ETSH,Wiesenburg,Germany,Europe,51.767833,13.167667,
ETNJ,Wilhelmshaven,Germany,Europe,53.533500,7.888667,
ETNJ,Wilhelmshaven Mariensiel,Germany,Europe,53.533500,7.888667,
ETSH,Wittenberg,Germany,Europe,51.767833,13.167667,
ETNT,Wittmundhaven,Germany,Europe,53.547833,7.667333,
ETNU,Wittstock,Germany,Europe,53.602167,13.306000,
ETHN,Wuerzburg,Germany,Europe,49.391833,9.958167,
ETNW,Wunstorf,Germany,Europe,52.457333,9.427167,
LKKV,Zinnwald Georgenfeld,Germany,Europe,50.202978,12.914983,
EDDR,Zweibrucken,Germany,Europe,49.214553,7.109508,
LGRX,Agrinion,Greece,Europe,38.151111,21.425556,
LGPZ,Aktion,Greece,Europe,38.925467,20.765311,
LGAL,Alexandroupoli,Greece,Europe,40.855869,25.956264,
LGEL,Aliartos,Greece,Europe,38.063831,23.556011,
LGBL,Anchialos,Greece,Europe,39.219619,22.794339,
LGAD,Andravida,Greece,Europe,37.920708,21.292583,
LGRX,Araxos,Greece,Europe,38.151111,21.425556,
LGPZ,Arta,Greece,Europe,38.925467,20.765311,
LGAV,Athens,Greece,Europe,37.936358,23.944467,
LGAV,Athens Eleftherios,Greece,Europe,37.936358,23.944467,
LGEL,Athinai,Greece,Europe,38.063831,23.556011,
LGHI,Chios,Greece,Europe,38.343175,26.140572,
LGKV,Chrysopouli,Greece,Europe,40.913306,24.619223,
LGEL,Elefsis,Greece,Europe,38.063831,23.556011,
LGKZ,Florina,Greece,Europe,40.286110,21.840834,
LGIR,Heraklion,Greece,Europe,35.339719,25.180297,
LGIR,Ierapetra,Greece,Europe,35.339719,25.180297,
LGKR,Ioannina,Greece,Europe,39.601944,19.911667,
LGKL,Kalamata,Greece,Europe,37.068319,22.025525,
LGKP,Karpathos,Greece,Europe,35.421408,27.146008,
LGKP,Karpathos,Greece,Europe,35.421408,27.146008,
LGIR,Kasteli,Greece,Europe,35.339719,25.180297,
LGKZ,Kastoria,Greece,Europe,40.286110,21.840834,
LGKF,Kefallinia,Greece,Europe,38.120069,20.500481,
LGKR,Kerkyra,Greece,Europe,39.601944,19.911667,
LGKO,Kos,Greece,Europe,36.793335,27.091667,
LGKZ,Kozani,Greece,Europe,40.286110,21.840834,
LGBL,Lamia,Greece,Europe,39.219619,22.794339,
LGBL,Larissa,Greece,Europe,39.219619,22.794339,
LGLM,Limnos,Greece,Europe,39.917072,25.236308,
LGKL,Methoni,Greece,Europe,37.068319,22.025525,
LGMK,Mikonos,Greece,Europe,37.435128,25.348103,
LGSR,Milos,Greece,Europe,36.399169,25.479333,
LGMT,Mytilini,Greece,Europe,39.056667,26.598333,
LGMK,Naxos,Greece,Europe,37.435128,25.348103,
LGRX,Patrai,Greece,Europe,38.151111,21.425556,
LGEL,Piraeus,Greece,Europe,38.063831,23.556011,
LGSA,Rethymnon,Greece,Europe,35.531747,24.149678,
LGRP,Rhodes,Greece,Europe,36.405419,28.086192,
LGSM,Samos,Greece,Europe,37.689999,26.911667,
LGSR,Santorini Island,Greece,Europe,36.399169,25.479333,
LGTS,Serres,Greece,Europe,40.519725,22.970950,
LGIR,Sitia,Greece,Europe,35.339719,25.180297,
LGSK,Skiathos Island,Greece,Europe,39.177100,23.503675,
LGSK,Skyros,Greece,Europe,39.177100,23.503675,
LGSA,Souda,Greece,Europe,35.531747,24.149678,
LGEL,Tanagra,Greece,Europe,38.063831,23.556011,
LGEL,Tatoi,Greece,Europe,38.063831,23.556011,
LGTS,Thessaloniki,Greece,Europe,40.519725,22.970950,
LGSR,Thira,Greece,Europe,36.399169,25.479333,
LGBL,Trikala,Greece,Europe,39.219619,22.794339,
LGIR,Tymbakion,Greece,Europe,35.339719,25.180297,
LGZA,Zakynthos,Greece,Europe,37.750853,20.884250,
LHBP,Agard,Hungary,Europe,47.436933,19.255592,
LHPP,Baja,Hungary,Europe,45.990928,18.240983,
LHBP,Budaors,Hungary,Europe,47.436933,19.255592,
LHBP,Budapest,Hungary,Europe,47.436933,19.255592,
LHBP,Budapest Ferihegy,Hungary,Europe,47.436933,19.255592,
LHDC,Debrecen,Hungary,Europe,47.488917,21.615333,
LHSN,Eger,Hungary,Europe,47.122861,20.235500,
LHPA,Gyor,Hungary,Europe,47.363600,17.500800,
LZKZ,Josvafo,Hungary,Europe,48.663055,21.241112,
LHPP,Kaposvar,Hungary,Europe,45.990928,18.240983,
LHKE,Kecskemet,Hungary,Europe,46.917500,19.749222,
LHPA,Keszthely,Hungary,Europe,47.363600,17.500800,
LZKZ,Miskolc,Hungary,Europe,48.663055,21.241112,
LZIB,Mosonmagyarovar,Hungary,Europe,48.170167,17.212667,
LHPA,Nagykanizsa,Hungary,Europe,47.363600,17.500800,
LHDC,Nyiregyhaza,Hungary,Europe,47.488917,21.615333,
LHKE,Paks,Hungary,Europe,46.917500,19.749222,
LHPA,Papa,Hungary,Europe,47.363600,17.500800,
LHPP,Pecs,Hungary,Europe,45.990928,18.240983,
LHSN,Poroszlo,Hungary,Europe,47.122861,20.235500,
LHPA,Siofok,Hungary,Europe,47.363600,17.500800,
LOAV,Sopron,Hungary,Europe,47.965000,16.259000,
LHBP,Szecseny,Hungary,Europe,47.436933,19.255592,
LOWG,Szentgotthard,Hungary,Europe,46.991067,15.439628,
LHSN,Szolnok,Hungary,Europe,47.122861,20.235500,
LHPA,Szombathely,Hungary,Europe,47.363600,17.500800,
LHPP,Taszar,Hungary,Europe,45.990928,18.240983,
LHBP,Tata,Hungary,Europe,47.436933,19.255592,
LHBP,Tokol,Hungary,Europe,47.436933,19.255592,
LHPA,Veszprem,Hungary,Europe,47.363600,17.500800,
LZKZ,Zahony,Hungary,Europe,48.663055,21.241112,
LHPA,Zalaegerszeg,Hungary,Europe,47.363600,17.500800,
BIHN,Akranes,Iceland,Europe,64.295556,-15.227222,
BIAR,Akureyri,Iceland,Europe,65.659994,-18.072703,
BIEG,Dalatangi,Iceland,Europe,65.283333,-14.401389,
BIEG,Egilsstadir,Iceland,Europe,65.283333,-14.401389,
BIRK,Eyrarbakki,Iceland,Europe,64.130000,-21.940556,
BIKF,Keflavik,Iceland,Europe,63.985000,-22.605556,
BIEG,Nupur,Iceland,Europe,65.283333,-14.401389,
BIRK,Reykjavik,Iceland,Europe,64.130000,-21.940556,
BIEG,Skjaldthingsstadir,Iceland,Europe,65.283333,-14.401389,
BIVM,Vestmannaeyjar,Iceland,Europe,63.424303,-20.278875,
EIKN,Belmullet,Ireland,Europe,53.910297,-8.818492,
EINN,Birr,Ireland,Europe,52.701978,-8.924817,
EIDW,Casement,Ireland,Europe,53.421333,-6.270075,
EIKN,Claremorris,Ireland,Europe,53.910297,-8.818492,
EGAA,Clones,Ireland,Europe,54.657500,-6.215833,
EICK,Cork,Ireland,Europe,51.841269,-8.491111,
EIDW,Dublin,Ireland,Europe,53.421333,-6.270075,
EIKN,Finner,Ireland,Europe,53.910297,-8.818492,
EINN,Galway,Ireland,Europe,52.701978,-8.924817,
EIKN,Ireland West Airport Knock,Ireland,Europe,53.910297,-8.818492,
EGAE,Malin Head,Ireland,Europe,55.042778,-7.161111,
EIDW,Mullingar,Ireland,Europe,53.421333,-6.270075,
EICK,Roches Point,Ireland,Europe,51.841269,-8.491111,
EINN,Shannon,Ireland,Europe,52.701978,-8.924817,
LIMG,Albenga,Italy,Europe,44.050608,8.127428,
LIEA,Alghero,Italy,Europe,40.632133,8.290772,
LIBA,Amendola,Italy,Europe,41.541392,15.718083,
LSGS,Aosta,Italy,Europe,46.219592,7.326764,
LIRQ,Arezzo,Italy,Europe,43.809953,11.205100,
LIPA,Aviano,Italy,Europe,46.031889,12.596472,
LIBD,Bari,Italy,Europe,41.138856,16.760594,
LIME,Bergamo,Italy,Europe,45.673889,9.704166,
LIPE,Bologna,Italy,Europe,44.535444,11.288667,
LIPB,Bolzano,Italy,Europe,46.460194,11.326383,
LIPL,Brescia,Italy,Europe,45.432167,10.267667,
LIBR,Brindisi,Italy,Europe,40.657633,17.947033,
LIEE,Cagliari,Italy,Europe,39.251469,9.054283,
LIBC,Calopezzati,Italy,Europe,38.997225,17.080169,
LIEA,Capo Caccia,Italy,Europe,40.632133,8.290772,
LIED,Capo Frasca,Italy,Europe,39.354222,8.972481,
LIRI,Capo Palinuro,Italy,Europe,40.620400,14.911294,
LIED,Carloforte,Italy,Europe,39.354222,8.972481,
LICC,Catania,Italy,Europe,37.466781,15.066400,
LIPC,Cervia,Italy,Europe,44.224175,12.307203,
LIRF,Civitavecchia,Italy,Europe,41.804475,12.250797,
LICZ,Comiso Air Station,Italy,Europe,37.401664,14.922358,
LIBC,Crotone,Italy,Europe,38.997225,17.080169,
LIED,Decimomannu,Italy,Europe,39.354222,8.972481,
LIPY,Falconara,Italy,Europe,43.616389,13.362222,
LIRQ,Florence,Italy,Europe,43.809953,11.205100,
LIPK,Forli,Italy,Europe,44.194753,12.070094,
LICZ,Gela,Italy,Europe,37.401664,14.922358,
LIMJ,Genoa,Italy,Europe,44.413333,8.837500,
LIBV,Gioia Del Colle,Italy,Europe,40.767833,16.933333,
LIRM,Grazzanise,Italy,Europe,41.060833,14.081944,
LIRS,Grosseto,Italy,Europe,42.759747,11.071897,
LIBG,Grottaglie,Italy,Europe,40.517514,17.403212,
LIEO,Guardiavecchia,Italy,Europe,40.898661,9.517628,
LIRG,Guidonia,Italy,Europe,41.990278,12.740833,
LIED,Isola Di Carloforte,Italy,Europe,39.354222,8.972481,
LIPS,Istrana,Italy,Europe,45.684867,12.082881,
LICA,Lamezia Terme,Italy,Europe,38.905394,16.242269,
LICD,Lampedusa,Italy,Europe,35.497914,12.618083,
LIRL,Latina,Italy,Europe,41.542436,12.909019,
LIBN,Lecce,Italy,Europe,40.239228,18.133325,
LIBV,Marina Di Ginosa,Italy,Europe,40.767833,16.933333,
LIMC,Milan,Italy,Europe,45.630606,8.728111,
LIML,Milan Linate,Italy,Europe,45.445103,9.276739,
LIMZ,Mondovi,Italy,Europe,44.547019,7.623217,
LIRN,Naples,Italy,Europe,40.886033,14.290781,
LIMN,Novara,Italy,Europe,45.529592,8.669225,
LIEO,Olbia,Italy,Europe,40.898661,9.517628,
LIPS,Padova,Italy,Europe,45.684867,12.082881,
LICJ,Palermo,Italy,Europe,38.175958,13.091019,
LICJ,Palermo Boccadifalco,Italy,Europe,38.175958,13.091019,
LICG,Pantelleria,Italy,Europe,36.816519,11.968864,
LIRZ,Perugia,Italy,Europe,43.095906,12.513222,
LIBP,Pescara,Italy,Europe,42.431656,14.181067,
LIMS,Piacenza,Italy,Europe,44.913055,9.723333,
LIRP,Pisa,Italy,Europe,43.683917,10.392750,
LIRI,Pontecagnano,Italy,Europe,40.620400,14.911294,
LIRL,Ponza,Italy,Europe,41.542436,12.909019,
LIRE,Pratica Di Mare,Italy,Europe,41.654522,12.445183,
LICR,Reggio Calabria,Italy,Europe,38.071206,15.651556,
LIPR,Rimini,Italy,Europe,44.020292,12.611747,
LIRU,Rome,Italy,Europe,41.951946,12.498889,
LIRA,Rome Ciampino,Italy,Europe,41.799361,12.594936,
LIRF,Rome Fiumicino,Italy,Europe,41.804475,12.250797,
LIRU,Rome Urbe Air Force Base,Italy,Europe,41.951946,12.498889,
LIPQ,Ronchi Dei Legionari,Italy,Europe,45.827500,13.472222,
LICZ,Sigonella,Italy,Europe,37.401664,14.922358,
LIMF,Torino,Italy,Europe,45.200761,7.649631,
LICT,Trapani,Italy,Europe,37.911403,12.487961,
LIPH,Treviso S. Angelo,Italy,Europe,45.648400,12.194422,
LIPI,Udine - Campoformido,Italy,Europe,45.978750,13.049331,
LIPI,Udine - Rivolto,Italy,Europe,45.978750,13.049331,
LICJ,Ustica,Italy,Europe,38.175958,13.091019,
LIPZ,Venice,Italy,Europe,45.505278,12.351944,
LIPZ,Venice - San Nicolo,Italy,Europe,45.505278,12.351944,
LIPX,Verona,Italy,Europe,45.395706,10.888533,
LIPS,Vicenza,Italy,Europe,45.684867,12.082881,
LIRU,Vigna Di Valle,Italy,Europe,41.951946,12.498889,
LIRV,Viterbo,Italy,Europe,42.430183,12.064156,
ULOO,Aluksne,Latvia,Europe,57.783917,28.395614,
EVRA,Bauska,Latvia,Europe,56.923611,23.971111,
EVRA,Dobele,Latvia,Europe,56.923611,23.971111,
EVRA,Jelgava,Latvia,Europe,56.923611,23.971111,
EVLA,Liepaja,Latvia,Europe,56.517500,21.096944,
EVRA,Mersrags,Latvia,Europe,56.923611,23.971111,
EVLA,Pavilosta,Latvia,Europe,56.517500,21.096944,
EVRA,Priekuli,Latvia,Europe,56.923611,23.971111,
EVRA,Riga,Latvia,Europe,56.923611,23.971111,
EVLA,Saldus,Latvia,Europe,56.517500,21.096944,
EVRA,Skriveri,Latvia,Europe,56.923611,23.971111,
EVRA,Skulte,Latvia,Europe,56.923611,23.971111,
EVRA,Stende,Latvia,Europe,56.923611,23.971111,
LOIH,Vaduz,Liechtenstein,Europe,47.385000,9.700000,
EYSA,Birzai,Lithuania,Europe,55.893886,23.394975,
EYKA,Dotnuva,Lithuania,Europe,54.963919,24.084778,
EYKA,Kaunas,Lithuania,Europe,54.963919,24.084778,
EVLA,Klaipeda,Lithuania,Europe,56.517500,21.096944,
EYKA,Kybartai,Lithuania,Europe,54.963919,24.084778,
EYSA,Laukuva,Lithuania,Europe,55.893886,23.394975,
EYKA,Lazdijai,Lithuania,Europe,54.963919,24.084778,
UMKK,Nida,Lithuania,Europe,54.890050,20.592633,
EVLA,Palanga,Lithuania,Europe,56.517500,21.096944,
EYSA,Panevezys,Lithuania,Europe,55.893886,23.394975,
EYSA,Raseiniai,Lithuania,Europe,55.893886,23.394975,
EYSA,Siauliai,Lithuania,Europe,55.893886,23.394975,
UMKK,Silute,Lithuania,Europe,54.890050,20.592633,
EYSA,Telsiai,Lithuania,Europe,55.893886,23.394975,
EYKA,Ukmerge,Lithuania,Europe,54.963919,24.084778,
EYVI,Varena,Lithuania,Europe,54.634133,25.285767,
EVLA,Vezaiciai,Lithuania,Europe,56.517500,21.096944,
EYVI,Vilnius,Lithuania,Europe,54.634133,25.285767,
ELLX,Echternach,Luxembourg,Europe,49.626575,6.211517,
ELLX,Luxembourg,Luxembourg,Europe,49.626575,6.211517,
ELLX,Luxembourg,Luxembourg,Europe,49.626575,6.211517,
LWOH,Bitola,Macedonia,Europe,41.179956,20.742325,
LWSK,Demir Kapija,Macedonia,Europe,41.961622,21.621381,
LGTS,Gevgelija,Macedonia,Europe,40.519725,22.970950,
LWSK,Kriva Palanka,Macedonia,Europe,41.961622,21.621381,
LWOH,Ohrid,Macedonia,Europe,41.179956,20.742325,
LWOH,Ohrid Aerodrome,Macedonia,Europe,41.179956,20.742325,
LWOH,Prilep,Macedonia,Europe,41.179956,20.742325,
LWSK,Skopje-Petrovec,Macedonia,Europe,41.961622,21.621381,
LWSK,Skopje-Zajcevrid,Macedonia,Europe,41.961622,21.621381,
LWSK,Stip,Macedonia,Europe,41.961622,21.621381,
LMML,Luqa,Malta,Europe,35.857497,14.477500,
LRIA,Bel'Cy,Republic of Moldova,Europe,47.178492,27.620631,
LUKK,Chisinau Airport,Republic of Moldova,Europe,46.927744,28.930978,
LUKK,Komrat,Republic of Moldova,Europe,46.927744,28.930978,
LRIA,Kornesty,Republic of Moldova,Europe,47.178492,27.620631,
LYPG,Bar,Montenegro,Europe,42.359392,19.251894,
LYTV,Herceg Novi-Igalo,Montenegro,Europe,42.404664,18.723286,
LDDU,Niksic,Montenegro,Europe,42.561353,18.268244,
LQSA,Plevlja,Montenegro,Europe,43.824583,18.331467,
LYPG,Podgorica,Montenegro,Europe,42.359392,19.251894,
LYPG,Podgorica Golubovci,Montenegro,Europe,42.359392,19.251894,
LYTV,Tivat,Montenegro,Europe,42.404664,18.723286,
LYPG,Ulcinj,Montenegro,Europe,42.359392,19.251894,
EHAM,Amsterdam,Netherlands,Europe,52.308613,4.763889,
EDLV,Arcen,Netherlands,Europe,51.602222,6.141944,
EHAM,Bloemendaal,Netherlands,Europe,52.308613,4.763889,
EHRD,Cabauw Tower,Netherlands,Europe,51.956944,4.437222,
EBOS,Cadzand,Netherlands,Europe,51.198889,2.862222,
EHAM,De Bilt,Netherlands,Europe,52.308613,4.763889,
EHKD,De Kooy,Netherlands,Europe,52.923353,4.780625,
EHDL,Deelen,Netherlands,Europe,52.060556,5.873056,
EHGG,Eelde,Netherlands,Europe,53.119720,6.579444,
EHEH,Eindhoven,Netherlands,Europe,51.450139,5.374528,
EHRD,Euro Platform,Netherlands,Europe,51.956944,4.437222,
EHGR,Gilze-Rijen,Netherlands,Europe,51.567389,4.931833,
EHDL,Heino,Netherlands,Europe,52.060556,5.873056,
